HITId	tweet	sentiment	directness	annotator_sentiment	target	group	hate
5300	using bombs intimidate voters common shithole countries. sad day. nn#magabomber	offensive	indirect	fear_indifference	origin	other	True
2157	@user @user @user toddlers illegal aliens whose parents broke law...dummy. left white guy	hateful_disrespectful	indirect	anger_indifference	origin	refugees	True
51	absolute mongoloid gtfo lmaooo @url	offensive	indirect	confusion_sadness_shock_indifference_disgust	disability	special_needs	True
90	@user twat	offensive	indirect	indifference_disgust	gender	women	True
2348	@user @user cant see anything spic kitty tweets hes got balls blocks	offensive	direct	anger_sadness	origin	other	True
2873	@user @user thankful live europe uk demonstration go back country	fearful_hateful	indirect	anger_disgust	origin	other	True
269	@user wait. lost control dyke w/ @url	offensive	indirect	anger_confusion_shock_indifference_disgust	sexual_orientation	gay	True
839	ucla library girl really made point said ching chong ling long ting tong	offensive	indirect	confusion_fear_shock_indifference_disgust	origin	other	True
4604	what's faggot wanna bet game 2morr  @user kno u food stamps i'll take em lol	offensive	indirect	anger_confusion_sadness_shock_disgust	sexual_orientation	gay	True
1538	cousin making lunch date me: can't wait see pay every cunt	offensive	indirect	shock_indifference	other	women	True
776	@user people retarded bro 	offensive	indirect	fear_shock_indifference_sadness_disgust	disability	special_needs	True
1428	@user going lie fascist american left right getting retarded me.	offensive	indirect	anger_sadness	disability	special_needs	True
5637	@user helpers losing battle soon war. descent shithole country gaining momentum.	normal	indirect	shock_indifference	other	other	False
2600	good news i'm afraid feminazi man hater	offensive	indirect	anger_shock	gender	women	True
5629	@user tweet ching chong	fearful_abusive_offensive_hateful_disrespectful	indirect	anger_sadness	origin	indian/hindu	True
1381	bro ! tweeted caught. border line retard conned fedsnn@url	normal	indirect	anger_indifference	other	special_needs	False
659	@user @user @user mooooooom! immigrants broke laaaaaawwww	offensive	indirect	anger_sadness_shock_indifference_disgust	origin	indian/hindu	True
3258	@user i'm conspiracy theorist think leftist media make certain ver @url	fearful	indirect	confusion_sadness	other	other	True
2199	fuck okacamera fuck retarded	abusive_hateful	indirect	confusion_disgust	other	special_needs	True
5206	thought would interesting. remembered jenkem wigger literal retard.nof cooooooourse! @url	offensive	indirect	sadness_indifference	disability	individual	True
3352	guess make mongoloid version tmnt nso one would offended #trashanimation #riseofthetmnt	offensive	indirect	anger_disgust	disability	special_needs	True
5504	@user well china get wrecked mongols japan repel mongol assault (twice) china @url	offensive	direct	confusion_disgust	origin	indian/hindu	True
5557	me: *is faggot* neveryone else: get face	normal	indirect	anger_disgust	sexual_orientation	individual	False
885	neophyte nigger: nonsupervisory yet roving	hateful_disrespectful	indirect	confusion_fear	origin	other	True
4775	@user that's feel saying spic 	offensive	indirect	sadness_disgust	origin	hispanics	True
563	@user @user cunt rude yessi ignore	offensive	indirect	indifference_disgust	gender	women	True
1772	what's mongy lads liking picture insta trying talk immediately get lost!!!!!!!	offensive_normal	indirect	fear_shock_indifference_sadness_disgust	disability	special_needs	True
144	come serve faggots. messages open. looking new faggot fill space wallet. #findom @url	offensive	indirect	anger_fear_indifference_sadness_disgust	sexual_orientation	indian/hindu	True
4262	best nigger rolf meme @url	fearful_abusive_offensive_hateful_disrespectful	indirect	anger_disgust	origin	indian/hindu	True
1399	@user follow back spic	hateful	direct	shock_disgust	origin	hispanics	True
4182	good minnesota! vote want country look like shithole somaliandon't forget @url	offensive	direct	confusion_disgust	origin	other	True
3820	you: chink wall allowed draft blownme intellectual: chinaman counterscarp tolerate conscription misfortune	offensive	indirect	anger_confusion_sadness_shock_indifference	origin	other	True
1080	@user @user @user steve cortes cynical spic! father even speak english @url	offensive	indirect	indifference_disgust	origin	special_needs	True
2034	@user beautiful dyke 	disrespectful_normal	indirect	anger_confusion_fear_shock_disgust	sexual_orientation	gay	True
2284	watch story back next day messy drunken little twat @url	offensive	indirect	shock_disgust	other	other	True
4437	@user big bugger without care world nlooks exactly like xs fucking cunt cat cost @url	offensive	indirect	anger_fear_shock_sadness_disgust	other	women	True
5030	ghiblimix still corner shame like fuk tht spic	offensive	indirect	anger_fear_shock_sadness_disgust	origin	left_wing_people	True
4602	@user predicted joke even made it. get good material fucking mongoloid	hateful	indirect	fear_disgust	origin	individual	True
4825	@user zorry spic espanilsh	offensive	indirect	anger_disgust	origin	other	True
5150	crap... tired realised responses got i'd posted wrong profile.  twat.. haha 	offensive	indirect	anger_indifference	origin	other	True
2525	help fast chinaman @url	offensive	indirect	anger_disgust	origin	women	True
4318	man walking twat @url	hateful	indirect	anger_indifference	origin	women	True
2142	shut fuck twat @url	normal	direct	anger_fear_shock_sadness_disgust	origin	other	False
3055	@user @user armed guards temple?!! ?!! living shitholecountry?! time dt finished	normal	indirect	anger_confusion_fear_indifference_disgust	origin	other	False
5398	yes...yes is. need rid toxic feminazi's! trying destroy men. @url	offensive	indirect	anger_confusion_fear_indifference_sadness	gender	women	True
126	@user @user dont take allegations seriously thats feminazi brainwashing. see is. context everything.	fearful_abusive_hateful_disrespectful_normal	indirect	confusion_fear_shock_sadness_disgust	gender	women	True
2203	@user fucking what? love jake shame twat!	offensive	indirect	anger_sadness	sexual_orientation	special_needs	True
284	america pay back ching chong bing bong ass niggas @url	fearful_offensive	indirect	shock_indifference	origin	muslims	True
2743	@user @user @user cool next time shithole country issue internal strife. le @url	offensive	indirect	indifference_disgust	origin	other	True
5270	@user @user @user finally people waking up. illegal immigrants may new voting bl @url	offensive	indirect	anger_confusion_sadness_shock_indifference	origin	immigrants	True
2631	@user @user floppy eared dog girls like oh ears falling gay retarded cancer dog	fearful_abusive_offensive_hateful_normal	indirect	anger_sadness	other	special_needs	True
3584	think i'm retard wait real lawyer put together going federal penitentiary kno @url	offensive_disrespectful	indirect	indifference_disgust	disability	special_needs	True
67	@user look retarded	hateful_disrespectful	indirect	shock_disgust	disability	special_needs	True
1152	dont b retard see body language. gesture respect. @url	fearful_offensive_hateful_disrespectful_normal	indirect	anger_confusion_sadness_shock_disgust	disability	special_needs	True
1636	happy birthday mau @user wish best stay ching chong wouldnt know survive last @url	abusive_offensive_disrespectful_normal	indirect	sadness_disgust	other	other	True
876	&gt;orders ching chongn2018-10-25 12:49belgium item held customs awaiting presentation customs commissione @url	abusive_offensive_hateful_disrespectful_normal	indirect	anger_indifference	origin	other	True
5208	lol 2 anxiety attacks day haha faggot	normal	indirect	sadness_indifference	other	other	False
5125	@user @user get eg0 afk team = &gt;be eune &gt;play jax &gt;act like mongol &gt;play jax &gt;pl @url	offensive	indirect	confusion_disgust	other	other	True
3627	@user shet kilig!!! hahaha thank u forever jowa spic girl!!! ily much!!! #jholiyah 	offensive_disrespectful	indirect	anger_disgust	origin	individual	True
1571	mom called aids infested faggot moved on! @url	hateful	indirect	confusion_indifference	sexual_orientation	indian/hindu	True
2725	@user @user fuck suicide male prostitute rubbish chinaman lee hsien loong imagining @url	offensive	indirect	anger_indifference	origin	special_needs	True
513	gator chomp faggot shit i've ever seen life.	offensive	indirect	anger_confusion_shock_indifference_disgust	sexual_orientation	other	True
3448	wayne said keep mind im negro..so open mind gotta screen door @url	offensive	indirect	anger_confusion_fear_sadness_disgust	origin	special_needs	True
954	take away passport plus want see get plane shithole country @url	hateful	direct	anger_sadness	origin	other	True
1479	full-blown retard corner.. @url	abusive_offensive_hateful_disrespectful_normal	indirect	confusion_disgust	disability	special_needs	True
943	@user @user dirty raghead.	hateful	indirect	anger_sadness	religion	other	True
2540	retarded @url	offensive	indirect	anger_sadness_shock_indifference_disgust	origin	special_needs	True
1658	@user tweeted dat already yi mongol	fearful_abusive_offensive_disrespectful_normal	indirect	confusion_sadness	origin	other	True
2328	procedure cleaning outside press. @user #spic-n-span #it-takes-alotta-beer @url	offensive_normal	indirect	confusion_fear_shock_sadness_disgust	other	other	True
1257	spic sent message friends curious cat? _ sure gon beat ass? frien @url	offensive_hateful	indirect	shock_disgust	origin	other	True
280	@user joven wedding night: wanted pencilnvicente: i'll buy mongol factory younjoven:	offensive	indirect	confusion_sadness	origin	individual	True
4816	@user mr tweed? mr twat	offensive	indirect	indifference_disgust	gender	women	True
571	@user yeah baby mongy	offensive	indirect	anger_disgust	origin	special_needs	True
313	@user gotta pick spanish cus can't spic ass family butchering baby's name lmao	abusive_disrespectful	indirect	anger_confusion_fear_shock_sadness	origin	other	True
4444	@user never go full retard	abusive_offensive_disrespectful_normal	indirect	indifference_disgust	disability	special_needs	True
1268	big boy carl blocked saidnterf derogatory term faggot is. neither used/nh @url	offensive_hateful_disrespectful_normal	indirect	shock_disgust	other	individual	True
1438	shutup spic @url	offensive	indirect	anger_shock	gender	other	True
3032	glad fuckers got skewered despite mongy tommy's best efforts @url	offensive	indirect	anger_sadness	other	other	True
2115	@user @user @user rest country give fuck london shithole	offensive_hateful	direct	anger_indifference	origin	other	True
2337	@user wanna kill em raghead style pour acid shove razor wire ass that's th @url	normal	direct	anger_disgust	religion	muslims	False
700	@user @user @user @user @user @user cia trying kill say nigger @url	offensive	indirect	anger_confusion_sadness_fear_disgust	origin	individual	True
